time_UTC_OFS__0400_,CorrBodyTemp(C),SkinTemp(C),Sweat Rate (ml/hr),Total Fluid Loss (ml),Electrolyte Loss Rate (mg/hr),Total Electrolyte Loss (mg),Sodium Loss Rate (mg/hr),Total Sodium Loss (mg),heart_rate (BPM),cadence (rpm),distance (m),fractional_cadence (rpm),enhanced_speed (m/s),enhanced_altitude (m),Temperature (C),RH (%),DewPoint (C),WindSpeed (m/s),WindDir,WindGuest (m/s)
7/15/2025 13:56,37.34887324,34.3571831,270.7070423,3149.591549,440,4766.253521,209,2258.859155,82.29577465,,37989.90831,,1.213958333,23.50140845,31,70,24.8,7.4,129,11.5
7/15/2025 13:57,37.34813699,34.30246575,274.6931507,3154.317808,446.9041096,4773.452055,211.9589041,2262.972603,84.43835616,,38050.07219,,1.53656,23.48493151,31,70,24.8,7.4,129,11.5
7/15/2025 13:58,37.34884722,34.26625,283.8847222,3159.166667,461.7083333,4781.111111,219.1111111,2266.541667,81.93055556,,38101.78528,,1.228315789,21.88611111,31,70,24.8,7.4,129,11.5
7/15/2025 13:59,37.34787952,34.25204819,290.8168675,3163.861446,472.8554217,4788.855422,224.4457831,2269.927711,104.253012,53.72727273,38180.40554,0.5,2.128166667,21.25783133,31,70,24.8,7.4,129,11.5
7/15/2025 14:00,37.34687342,34.28278481,290.7177215,3168.648101,472.7848101,4796.746835,224.1265823,2273.873418,102.443038,45,38273.48494,,1.658745098,21.18227848,31,70,24.8,7.4,129,11.5
7/15/2025 14:01,37.34624,34.34266667,289.304,3173.696,470.6,4805.16,223.04,2277.56,101.36,66.42105263,38347.27053,,1.817941176,22.26933333,31,70,24.8,7.4,129,11.5
7/15/2025 14:02,37.34854795,34.37712329,291.4849315,3178.282192,474.3972603,4812.726027,224.9315068,2280.863014,100.0821918,52.25,38410.27918,0.5,0.744026316,20.10410959,31,70,24.8,7.4,129,11.5
7/15/2025 14:03,37.35317391,34.46086957,298.1434783,3183.291304,485.0869565,4820.826087,230.3043478,2284.913043,91.94202899,,38419.44,,,18.6,31,70,24.8,7.4,129,11.5
7/15/2025 14:04,37.36219118,34.54279412,311.1426471,3188.520588,506.1617647,4829.367647,240.3382353,2288.941176,88.88235294,,38419.55015,,1.157,18.68235294,31,70,24.8,7.4,129,11.5
7/15/2025 14:05,37.37125,34.57886364,323.1556818,3194.061364,525.6704545,4838.602273,249.5795455,2293.045455,105.3636364,42.77777778,38442.31682,0.5,0.704619048,21.31136364,31,70,24.8,7.4,129,11.5
7/15/2025 14:06,37.38231579,34.59013158,330.85,3199.5,538.5,4847.5,255.5,2297.5,129.1052632,41,38465.71882,0.5,0.473403226,20.52105263,31,70,24.8,7.4,129,11.5
7/15/2025 14:07,37.39270732,34.62317073,331.2195122,3204.982927,540.097561,4856.390244,256.0487805,2301.95122,119.0731707,48,38490.01012,0.5,0.669625,25.03902439,31.3902439,68.53658537,24.84878049,9.204878049,139.7317073,13.45121951
7/15/2025 14:08,37.40625316,34.57911392,325.8696203,3210.483544,537.5189873,4865.556962,255.0126582,2306.025316,117.9873418,41,38509.22177,0.5,0.558530303,29.49873418,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:09,37.41769231,34.60051282,321.2,3215.8,535,4874,254,2310,109.6538462,41,38529.75103,,0.543083333,27.79487179,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:10,37.42938889,34.6075,322.1569444,3221.125,536.8333333,4882.861111,254.4305556,2314.430556,104.0694444,,38542.16181,,0.624542857,23.72222222,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:11,37.43882192,34.60219178,330.8205479,3226.738356,551.6164384,4892.561644,261.0547945,2319.027397,100.4246575,79,38550.20603,,0.630576923,24.16712329,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:12,37.44434177,34.6064557,331.9556962,3232.097468,553.2658228,4901.329114,262.1139241,2322.924051,106.6582278,,38575.85329,,0.530719298,22.65822785,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:13,37.44673333,34.62813333,323.2106667,3237.564,538.6,4910.44,255.5466667,2327.466667,104.92,,38596.4364,,0.678058824,21.936,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:14,37.445,34.69896104,317.4779221,3242.731169,529.1298701,4919.207792,251.0649351,2331.87013,114.6493506,51,38626.38584,,0.800222222,22.25454545,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:15,37.44428,34.6736,315.4906667,3248.185333,525.48,4928.053333,249.4933333,2336.026667,96.6,,38644.11573,,2.458026316,22.728,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:16,37.43821053,34.73907895,319.3947368,3253.357895,531.5789474,4936.263158,252.3157895,2339.894737,83.94736842,,38832.67,,4.651263158,23.23157895,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:17,37.4322,34.76528571,328.3857143,3258.871429,546.8,4945.857143,259.4,2344.428571,84.07142857,,39060.37129,,2.328585714,23.31142857,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:18,37.42498551,34.71797101,331.1304348,3264.489855,552.9855072,4955.565217,262.4927536,2349.028986,81.98550725,,39166.88377,,1.727985507,22.4173913,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:19,37.41782609,34.64608696,335.1217391,3270.008696,561.3623188,4964.434783,265.942029,2352.971014,84.17391304,,39233.50145,,1.071722222,25.97971014,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:20,37.40931646,34.62556962,338.8202532,3275.522785,567.721519,4973.683544,268.5949367,2357.341772,95.29113924,48.5,39259.09316,0.5,1.442787879,23.06835443,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:21,37.4034,34.68013333,337.36,3281.113333,564.9333333,4983.2,267.4666667,2361.866667,82.16,,39397.76307,,3.157773333,21.448,31.8,67,24.9,11.1,151,15.5
7/15/2025 14:22,37.39821053,34.70605263,337.3684211,3287.1,564.9473684,4992.736842,267.4736842,2366.631579,84.90789474,40,39601.74079,0.5,2.340932432,20.76578947,31.90526316,64.89473684,24.42631579,11.25789474,153.6315789,15.28947368
7/15/2025 14:23,37.39284615,34.69217949,336.65,3292.6,564,5002,267,2371,98.80769231,48,39664.68782,0.5,0.841382979,22.13589744,32,63,24,11.4,156,15.1
7/15/2025 14:24,37.38693333,34.69826667,340.764,3298.516,570.56,5011.92,270.28,2375.733333,90.25333333,,39729.93427,,1.470828571,21.72266667,32,63,24,11.4,156,15.1
7/15/2025 14:25,37.37901282,34.72602564,345,3304,577,5021,273.5,2380,82.34615385,,39811.37679,,1.517328358,22.34358974,32,63,24,11.4,156,15.1
7/15/2025 14:26,37.37210811,34.76689189,344.4675676,3309.827027,575.9459459,5031.135135,272.972973,2384.567568,84.89189189,,39884.91878,,1.943,22.32432432,32,63,24,11.4,156,15.1
7/15/2025 14:27,37.3662987,34.81701299,345.6298701,3315.537662,578.0519481,5040.558442,274.025974,2389.532468,86.87012987,,39947.96182,,1.770179487,22.31948052,32,63,24,11.4,156,15.1
7/15/2025 14:28,37.36038272,34.87802469,348.3938272,3321.264198,582.9876543,5049.938272,276.4938272,2393.975309,84.79012346,,40011.2379,,1.550241935,22.08148148,32,63,24,11.4,156,15.1
7/15/2025 14:29,37.35528947,34.92828947,352.3578947,3326.994737,589.6842105,5059.736842,279.8421053,2398.368421,85.46052632,,40074.00513,,1.575333333,22.69473684,32,63,24,11.4,156,15.1
7/15/2025 14:30,37.34935897,34.96269231,359.3179487,3333.071795,601.3589744,5069.871795,285.4358974,2403.435897,86.42307692,,40137.44346,,1.89433871,22.42820513,32,63,24,11.4,156,15.1
7/15/2025 14:31,37.34471429,34.98792208,363.9168831,3339.28961,609.5324675,5080.064935,289.012987,2408.025974,84.93506494,,40229.82195,,1.759104478,24.20519481,32,63,24,11.4,156,15.1
7/15/2025 14:32,37.34285526,34.97907895,370.1,3345.4,620,5090.5,294,2412.5,86.61842105,,40310.77921,,1.768361702,24.04210526,32,63,24,11.4,156,15.1
7/15/2025 14:33,37.342,34.97269231,370.8,3351.55,621,5101,294.5,2417.5,83.70512821,,40392.90872,,1.664112676,23.48974359,32,63,24,11.4,156,15.1
7/15/2025 14:34,37.34185333,34.96973333,362.856,3357.48,607.76,5110.8,288.12,2422.4,84.22666667,,40469.38987,,1.806978723,22.704,32,63,24,11.4,156,15.1
7/15/2025 14:35,37.34088462,34.96615385,371.2576923,3363.964103,622.025641,5121.782051,294.9871795,2427.628205,88.41025641,,40539.54205,,1.65295,22.47692308,32,63,24,11.4,156,15.1
7/15/2025 14:36,37.34024691,34.99074074,389.4814815,3370.177778,652.5555556,5132.296296,309.2962963,2432.407407,86.86419753,,40595.6816,,1.476290909,22.91358025,32,63,24,11.4,156,15.1
7/15/2025 14:37,37.34236486,35.00378378,408.9662162,3376.910811,684.8648649,5143.675676,324.4594595,2437.837838,84.60810811,,40656.95014,,1.325365854,22.57567568,32.09459459,61.58108108,23.76351351,10.21756757,160.7297297,14.95810811
7/15/2025 14:38,37.34527397,35.02041096,414.3890411,3383.860274,694.0547945,5155.273973,328.7671233,2443.39726,86.52054795,,40668.28,,,23,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:39,37.34741538,35.07553846,398.7430769,3390.7,668.3230769,5166.584615,316.4153846,2448.538462,87.44615385,,40668.28,,,23,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:40,37.35085135,35.18932432,396.2243243,3397.521622,664.027027,5177.945946,314.7837838,2454.243243,98.64864865,45,40674.94662,0.5,0.725763158,23.04864865,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:41,37.35835802,35.26308642,403.7518519,3403.874074,676.2592593,5188.296296,320.8888889,2459.407407,104.7283951,44.72727273,40702.65481,,0.788090909,21.84197531,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:42,37.36841429,35.23057143,411.1914286,3410.948571,688.6571429,5200.171429,326.5714286,2465.085714,98.07142857,,40710.04557,,0.877,21.16,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:43,37.37954286,35.16371429,413.8,3417.75,693,5212,328.5,2470.5,90.44285714,,40714.76814,,0.401,21.56,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:44,37.39148101,35.06835443,395.3797468,3424.310127,662.3797468,5222.936709,313.6835443,2475.468354,91.17721519,51.92307692,40721.27557,,0.933636364,22.30379747,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:45,37.40471053,35.03276316,387.3697368,3430.713158,649.5263158,5233.355263,307.7631579,2480.434211,99.40789474,53.7037037,40758.17026,0.5,0.496226415,22.67368421,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:46,37.41785185,35.01407407,405.9,3437.166667,680.8888889,5244.333333,322.7777778,2485.666667,108.4320988,,40768.78765,,0.346157895,22.6617284,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:47,37.43196,34.92053333,413.0666667,3444.22,692.8,5256.133333,328.1333333,2491.333333,115.4133333,44,40781.87653,,0.691045455,21.66133333,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:48,37.43964474,34.73828947,405.0447368,3451.113158,678.75,5267.355263,321.6184211,2496.921053,105.8026316,,40788.04474,,0.299888889,22.2,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:49,37.43632927,34.77890244,406.35,3457.95,680.5,5279,322.5,2502.5,105.9146341,48.88888889,40801.83817,,0.561136364,21.8195122,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:50,37.43152632,34.87789474,434.8,3465.2,728,5291.5,345,2508,110.9605263,44,40828.77224,,1.024169492,21.68684211,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:51,37.42786842,34.95105263,458.9,3472.85,768.5,5304.5,364,2514,100.8815789,46.875,40885.25921,0.5,1.410204545,21.45263158,32.2,60,23.5,8.9,166,14.8
7/15/2025 14:52,37.42685897,35.01384615,455.5,3480.546154,762.7435897,5317.153846,361.3846154,2520.076923,111.6923077,,40913.39936,,0.875058824,21.88717949,31.94358974,60,23.24358974,9.874358974,154.2051282,13.31282051
7/15/2025 14:53,37.42639474,35.11092105,437.4,3487.75,732.5,5329,347,2526,122.5,,40931.5525,,1.705571429,22.30263158,31.7,60,23,10.8,143,11.9
7/15/2025 14:54,37.43055128,35.09589744,418.1141026,3494.926923,700.4358974,5341.307692,331.7435897,2531.628205,109.2051282,81.81818182,41031.62179,,1.721768116,21.5,31.7,60,23,10.8,143,11.9
7/15/2025 14:55,37.44093506,34.95831169,422.0805195,3501.846753,707.2207792,5353.077922,335.1038961,2537.038961,109.1428571,50.20689655,41090.04182,0.5,1.272103448,20.95844156,31.7,60,23,10.8,143,11.9
7/15/2025 14:56,37.44860811,34.93945946,469.9797297,3509.42027,787.3783784,5365.621622,373.2702703,2543.310811,105.4189189,47.90322581,41147.72959,0.5,1.097846154,22.29459459,31.7,60,23,10.8,143,11.9
7/15/2025 14:57,37.45354795,34.9869863,586.9589041,3519.475342,983.1917808,5382.123288,466.3013699,2551.054795,113.6164384,48,41179.37507,,0.53335,21.67945205,31.7,60,23,10.8,143,11.9
7/15/2025 14:58,37.45752632,35.06460526,684.0894737,3530.489474,1146.210526,5400.473684,543.4210526,2559.736842,113.2763158,,41181.77,,,22,31.7,60,23,10.8,143,11.9
7/15/2025 14:59,37.46271429,35.15168831,721.1181818,3543.037662,1208.103896,5421.909091,572.7922078,2570.194805,104.5324675,,41182.4213,,0.653,22.05194805,31.7,60,23,10.8,143,11.9
7/15/2025 15:00,37.46748649,35.16891892,735.6,3554.932432,1232.243243,5441.72973,584.3783784,2579.378378,104.3513514,,41184.83,,,22.2,31.7,60,23,10.8,143,11.9
7/15/2025 15:01,37.47056338,35.11140845,701.3211268,3566.722535,1174.957746,5461.366197,556.9577465,2588.43662,92.63380282,,41184.87676,,0.512,22.23380282,31.7,60,23,10.8,143,11.9
7/15/2025 15:02,37.47548649,34.98756757,763.5783784,3579.054054,1279.216216,5482.027027,606.2432432,2598.513514,98.91891892,,41186.61946,,0.42,22.60810811,31.7,60,23,10.8,143,11.9
7/15/2025 15:03,37.47926087,34.9057971,957.2,3595.921739,1603.521739,5510.130435,760.3913043,2611.782609,95.4057971,,41188.48696,,0.481058824,23.08115942,31.7,60,23,10.8,143,11.9
7/15/2025 15:04,37.48114865,34.83851351,914.4,3610.8,1535,5535.5,728,2623.5,92.02702703,,41190.73,,,22.6,31.7,60,23,10.8,143,11.9
7/15/2025 15:05,37.48174359,34.77641026,1009.548718,3627.807692,1697.025641,5563.923077,804.5384615,2637.205128,87.34615385,,41193.2291,,0.571692308,24.11025641,31.7,60,23,10.8,143,11.9
7/15/2025 15:06,37.47945455,34.72106061,1144.05,3646.6,1921,5595.5,910.5,2652,83.75757576,,41195.01,,,24.6,31.7,60,23,10.8,143,11.9
7/15/2025 15:07,37.47482353,34.67823529,1197.469118,3666.820588,2010.926471,5629.529412,953.0735294,2668.264706,88.17647059,47,41195.99559,0.5,1.085444444,24.89411765,31.90588235,62.05882353,23.72058824,9.461764706,150.2058824,10.97352941
7/15/2025 15:08,37.46695652,34.66608696,1279.862319,3687.046377,2151.507246,5663.231884,1019.913043,2684.42029,99.50724638,47.5,41228.00942,0.5,0.909395349,24.01449275,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:09,37.45775,34.62944444,1151.140278,3706.658333,1936.861111,5696.583333,918.3055556,2699.805556,101.3194444,49.64705882,41243.59694,0.5,0.420578947,24.48611111,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:10,37.44909589,34.63054795,1068.072603,3724.824658,1796.027397,5727.205479,851.2465753,2714.60274,92.90410959,47,41248.88822,,0.670612903,23.92328767,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:11,37.44350685,34.66684932,1142.409589,3743.389041,1920.30137,5758.30137,910.2328767,2729.671233,92.4109589,47,41258.02932,,0.531105263,23.73424658,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:12,37.44,34.66760563,1169.961972,3763.433803,1966.84507,5792.225352,932.6901408,2745.605634,91.12676056,70,41263.81915,0.5,0.429,22.30704225,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:13,37.44034286,34.632,1058.65,3780.95,1781,5821.5,844.5,2759.5,84.71428571,,41267.51329,,0.267705882,21.74571429,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:14,37.44379412,34.55308824,996.3867647,3797.35,1675.455882,5849.073529,794.5,2772.308824,88.10294118,,41268.35,,,22.6,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:15,37.44957143,34.47285714,1093.72,3815.571429,1840.228571,5880.028571,872.7142857,2786.771429,89.01428571,,41269.709,,0.524705882,22.68,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:16,37.45459459,34.39459459,1239.817568,3837.036486,2089.310811,5915.972973,990.7567568,2803.959459,89.59459459,48.34782609,41279.6723,0.5,0.808512195,22.70540541,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:17,37.45842857,34.30083333,1203.3,3856.5,2027.5,5948.5,961.5,2819.5,93.5952381,59.83333333,41404.3294,0.5,4.42945122,23.16904762,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:18,37.46238961,34.20207792,971.4506494,3872.105195,1636.779221,5974.753247,776,2832.142857,86.02597403,54.63636364,41579.62571,0.5,1.4195,23.21818182,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:19,37.46476923,34.21782051,785.8,3884.805128,1323.948718,5996.153846,627.2820513,2842.358974,89.74358974,,41604.22308,,1.622466667,23.28461538,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:20,37.46252941,34.21441176,809.8544118,3898.885294,1365.132353,6020.132353,646.8970588,2853.338235,76.57352941,64,41741.85221,0.5,3.277617647,23.90588235,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:21,37.45849296,34.11338028,873.8830986,3913.547887,1475.605634,6044.830986,699.5492958,2864.915493,79.73239437,59.55555556,41962.17901,0.5,3.637535211,22.86478873,32.1,64,24.4,8.2,157,10.1
7/15/2025 15:22,37.455,33.924,827.3914286,3927.262857,1400.485714,6067.685714,663.9428571,2876.342857,73.97142857,,42206.09929,,4.468828571,24.26285714,32.05142857,66.91428571,25.08,9.171428571,147.7714286,10.78
7/15/2025 15:23,37.45488333,33.69766667,806.15,3940.9,1366,6091,647.5,2887.5,80.73333333,,42427.2965,,2.538191489,21.86333333,32,70,25.8,10.2,138,11.5
7/15/2025 15:24,37.45444444,33.56791667,853.2236111,3954.897222,1446.263889,6115.152778,685.4166667,2898.347222,83.13888889,,42601.38236,,5.306319444,21.53888889,32,70,25.8,10.2,138,11.5
7/15/2025 15:25,37.45788608,33.58139241,843.1582278,3968.84557,1428.987342,6138.582278,677.1772152,2909.291139,86.08860759,,42957.96532,,5.741746835,21.76455696,32,70,25.8,10.2,138,11.5
7/15/2025 15:26,37.45686667,33.62066667,793.9266667,3982.262667,1345.213333,6160.853333,637.6,2920.426667,80.82666667,,43234.58413,,2.815386667,22.872,32,70,25.8,10.2,138,11.5
7/15/2025 15:27,37.45550617,33.67666667,763.5641975,3994.67037,1293.814815,6181.851852,613.5802469,2930.691358,90,52,43305.59136,0.5,0.323535714,20.8617284,32,70,25.8,10.2,138,11.5
7/15/2025 15:28,37.44958571,33.70714286,773.4,4007.95,1310.5,6204.5,621.5,2941,77.05714286,,43333.04043,,1.388581818,20.50857143,32,70,25.8,10.2,138,11.5
7/15/2025 15:29,37.43847887,33.72605634,934.8450704,4023.819718,1584.309859,6231.633803,751.1830986,2953.816901,75.23943662,,43456.33141,,2.722788732,25.44788732,32,70,25.8,10.2,138,11.5
7/15/2025 6:30,36.81704054,34.21527027,,,,,,,79.21621622,,15419.25284,,1.171243243,25.76756757,24.8,89,22.9,5.4,172,10.8
7/15/2025 6:31,36.81097059,34.25514706,,,,,,,73.82352941,,15443.21,,1.549,23.8,24.8,89,22.9,5.4,172,10.8
7/15/2025 6:32,36.80566176,34.28705882,,,,,,,76.29411765,,15443.21,,,38.87058824,24.8,89,22.9,5.4,172,10.8
7/15/2025 6:33,36.80064935,34.32012987,,,,,,,77.15584416,,15501.1687,,0.692557377,34.71428571,24.8,89,22.9,5.4,172,10.8
7/15/2025 6:34,36.7965641,34.35217949,,,,,,,74.46153846,,15562.95577,,0.643753425,42.46153846,24.8,89,22.9,5.4,172,10.8
7/15/2025 6:35,36.79259459,34.39094595,,,,,,,76.5,,15614.95284,,0.708181818,36.27837838,24.8,89,22.9,5.4,172,10.8
7/15/2025 6:36,36.78767568,34.4122973,,,,,,,76.67567568,,15648.61135,,0.696076923,18.82972973,24.8,89,22.9,5.4,172,10.8
7/15/2025 6:37,36.78272464,34.42971014,,,,,,,78.60869565,,15658.67478,,1.185,28.23768116,24.84927536,89,22.94927536,6.336231884,170.5217391,12.03188406
7/15/2025 6:38,36.77616667,34.44527778,,,,,,,77.38888889,,15713.15278,,2.870069444,30.87222222,24.9,89,23,7.3,169,13.3
7/15/2025 6:39,36.76666667,34.46152778,,,,,,,74.05555556,,15732.64,,2.235111111,33.02222222,24.9,89,23,7.3,169,13.3
7/15/2025 6:40,36.7532,34.48271429,,,,,,,81.7,50,15744.73571,,0.513723077,35.15714286,24.9,89,23,7.3,169,13.3
7/15/2025 6:41,36.7380625,34.4905,,,,,,,81.1375,,15782.043,,0.3555,31.6225,24.9,89,23,7.3,169,13.3
7/15/2025 6:42,36.7243662,34.47957746,,,,,,,73.63380282,51,15801.34521,,0.502181818,35.16338028,24.9,89,23,7.3,169,13.3
7/15/2025 6:43,36.70930769,34.44371795,,,,,,,74.57692308,,15818.64987,,0.445435897,35.86410256,24.9,89,23,7.3,169,13.3
7/15/2025 6:44,36.69470732,34.41146341,,,,,,,87.81707317,57.28571429,15850.30963,0.5,0.954682927,30.85121951,24.9,89,23,7.3,169,13.3
7/15/2025 6:45,36.68271429,34.37987013,,,,,,,98.72727273,53.66666667,15943.9087,0.5,2.1561875,24.92207792,24.9,89,23,7.3,169,13.3
7/15/2025 6:46,36.67580488,34.30817073,,,,,,,100.2073171,55.22222222,15987.64439,,0.554423729,26.34390244,24.9,89,23,7.3,169,13.3
7/15/2025 6:47,36.67326829,34.23268293,,,,,,,98.02439024,,16129.27354,,5.55095122,25.28780488,24.9,89,23,7.3,169,13.3
7/15/2025 6:48,36.67475281,34.15865169,,,,,,,79.49438202,,16537.87438,,5.586348315,25.42022472,24.9,89,23,7.3,169,13.3
7/15/2025 6:49,36.67414458,34.11783133,,,,,,,83.37349398,,16687.99241,,1.01808,17.38313253,24.9,89,23,7.3,169,13.3
7/15/2025 6:50,36.67316667,34.06869048,22.7,0.4,5,,2,,94.91666667,55.66666667,16757.70238,0.5,0.989690141,-4.45,24.9,89,23,7.3,169,13.3
7/15/2025 6:51,36.6755875,34.02675,335.5825,5.7675,77.2,3,36.2,1,94.2875,,16913.7725,,3.612212121,20.9975,24.9,89,23,7.3,169,13.3
7/15/2025 6:52,36.67939241,34.00721519,681.7544304,17.4721519,163.0759494,4.518987342,77.03797468,2.012658228,96.5443038,51.47619048,16987.99089,,0.836301587,21.16708861,24.84936709,89.50632911,23,6.135443038,174.5696203,11.67974684
7/15/2025 6:53,36.68338028,33.95873239,679.0352113,28.51126761,176.1830986,7.436619718,83.35211268,3.478873239,97.91549296,52.91428571,17020.13,0.5,0.99573913,22.69577465,24.8,90,23,5,180,10.1
7/15/2025 6:54,36.68738889,33.93194444,574.7347222,38.19166667,187.8888889,10.45833333,88.94444444,4.972222222,97.48611111,53.16666667,17076.8625,0.5,0.848708333,22.86111111,24.8,90,23,5,180,10.1
7/15/2025 6:55,36.68971795,33.91961538,468,46.1,233,14,110.5,7,97.52564103,50.85,17132.14897,0.5,1.081757143,22.17948718,24.8,90,23,5,180,10.1
7/15/2025 6:56,36.69086111,33.90736111,468,53.9,525.5,22.5,249,11,97.98611111,54.38095238,17178.15097,0.5,1.031326923,22.29444444,24.8,90,23,5,180,10.1
